Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Clay,Cotton,556.8051964495089,24.312669638162344,True,False,Sunny,67,4.680559588793514
East,Sandy,Cotton,524.8115187752181,33.20715317214841,True,False,Cloudy,132,4.324772609910976
North,Loam,Cotton,359.6683082395813,21.606975638113767,True,True,Cloudy,96,4.634491849183743
South,Loam,Cotton,431.7032971294914,31.093725505892905,True,False,Cloudy,132,4.640544054072668
West,Peaty,Cotton,269.2351484512135,38.2235458349499,False,False,Sunny,134,2.3896303274895345
West,Clay,Cotton,450.102516897408,18.1350852730561,False,True,Cloudy,60,3.754924608761951
North,Sandy,Cotton,708.1102939463941,18.97142067867896,False,False,Rainy,72,4.121309144915728
North,Sandy,Cotton,142.08180726785235,20.64191678085921,True,False,Cloudy,80,3.5244133948697485
South,Chalky,Cotton,873.6032007700551,20.364494016059023,True,False,Sunny,69,6.708055731495268
North,Peaty,Cotton,401.760631825204,24.492200055555493,False,False,Rainy,65,2.495340726133873
South,Chalky,Cotton,382.52956057279056,18.988344108087013,True,True,Rainy,77,4.326249498563389
North,Peaty,Cotton,296.16254540706166,26.36377963657984,True,True,Sunny,143,4.4491143616783
North,Silt,Cotton,207.9177679543224,30.036858964128,True,True,Cloudy,82,4.811640271584775
South,Peaty,Cotton,565.1259023681266,28.242178694165347,True,True,Sunny,79,6.299163619609677
East,Peaty,Cotton,460.650741453874,21.06659399889704,True,True,Cloudy,134,4.561927658708574
East,Clay,Cotton,118.27981486673652,32.62492129564404,False,False,Sunny,68,1.5316583746223489
South,Chalky,Cotton,637.9354248091612,35.57463732478996,True,True,Rainy,105,7.301764746700326
West,Chalky,Cotton,283.23418510715453,16.178937990097488,True,False,Rainy,130,2.664081159657986
East,Clay,Cotton,255.78903046137648,22.782978823639763,False,False,Cloudy,94,1.474273626213922
North,Chalky,Cotton,562.0192041029225,32.880317859549805,False,False,Sunny,124,3.7941447691990366
North,Peaty,Cotton,364.37309103977,22.023061649594364,True,True,Sunny,101,5.425212867648944
West,Silt,Cotton,924.272359860834,38.51655386830339,True,True,Cloudy,148,7.545351722395415
East,Loam,Cotton,212.88193821153965,18.383571926949266,False,True,Sunny,120,3.475991563519135
East,Chalky,Cotton,274.3921266422892,17.34553360488855,False,True,Rainy,64,2.43962446392431
West,Clay,Cotton,232.77938921680723,35.71305086857681,True,True,Sunny,121,4.553950297352571
West,Silt,Cotton,343.6891933356278,27.286358881155635,False,True,Cloudy,118,3.535564723990923
North,Clay,Cotton,906.487055738842,31.14801803375157,True,False,Sunny,114,7.142988553169065
East,Loam,Cotton,736.9699770286196,39.9884332641516,True,True,Sunny,144,6.831825849137923
West,Loam,Cotton,448.1792168862224,39.26500899926688,True,True,Cloudy,74,5.570898019899873
South,Loam,Cotton,858.850027957499,23.440644841036654,False,False,Rainy,96,5.258534021815257
North,Clay,Cotton,779.481355841741,19.598303177594268,True,False,Sunny,119,6.37224749663995
North,Clay,Cotton,928.9039896205364,34.673695900840514,False,True,Cloudy,87,6.847277706199417
East,Clay,Cotton,662.3309291284752,36.80321049921582,False,True,Cloudy,145,5.867765031377636
West,Loam,Cotton,126.73053521554544,20.99788042541114,True,False,Sunny,132,3.243410647588277
East,Peaty,Cotton,155.85839835167943,21.743472931547046,False,True,Rainy,88,2.3520356758800838
West,Peaty,Cotton,640.4743592159829,34.67770415663092,False,True,Cloudy,101,5.541983442509377
East,Clay,Cotton,585.8297089584121,25.44346689244625,True,False,Sunny,118,4.8158187612787176
East,Silt,Cotton,548.6405264580831,26.338724851671024,False,True,Cloudy,83,4.609479673755137
West,Clay,Cotton,196.5336660982068,28.848016867080243,False,True,Rainy,92,3.3600960574784806
East,Clay,Cotton,665.7599518149871,26.08056906509257,False,True,Rainy,72,4.67316678125053
North,Sandy,Cotton,926.5164535083544,25.23662056889,False,True,Rainy,122,5.864373923802924
South,Chalky,Cotton,767.6022207611777,26.473851737897867,True,False,Rainy,135,6.387142641355026
North,Loam,Cotton,695.3035720882275,36.19788509676471,True,False,Sunny,126,4.959413364177083
North,Chalky,Cotton,576.832259347921,20.149375199138248,True,False,Cloudy,81,5.6563970737915925
East,Loam,Cotton,437.4584449714611,16.60288115264818,False,False,Sunny,88,2.346540963634559
West,Clay,Cotton,833.1012408854456,35.70790469242271,False,False,Rainy,133,5.18872471092574
South,Sandy,Cotton,982.6726213899703,18.552924798520284,True,False,Rainy,130,6.922812920216993
South,Silt,Cotton,855.9438660183525,28.64320579582826,True,False,Cloudy,88,6.00450546108019
West,Clay,Cotton,983.8901085470566,20.35440622312714,True,False,Rainy,71,7.009132858174931
East,Loam,Cotton,441.1019090938082,37.704009894500444,False,False,Sunny,113,2.9223390616502574
North,Sandy,Cotton,352.0583987007566,22.464477847277223,False,True,Rainy,147,4.277194008353289
East,Sandy,Cotton,605.2147988911292,38.90571098668076,False,False,Cloudy,142,4.3893139608241
North,Clay,Cotton,423.80584100661656,34.753971155822285,True,True,Rainy,120,6.165054010246394
West,Silt,Cotton,114.61585235372084,17.16898052091209,False,False,Rainy,65,0.4810321183916654
North,Chalky,Cotton,185.58172756326505,30.33398052628765,False,True,Cloudy,120,3.064469282935504
South,Chalky,Cotton,723.8383070989962,18.34222916410301,False,False,Rainy,136,3.937026290867028
North,Silt,Cotton,460.8182988060167,39.80975071907285,True,True,Sunny,93,6.603016714124338
North,Chalky,Cotton,466.4459220596601,37.74881460597621,False,False,Sunny,131,2.1809222522307574
North,Chalky,Cotton,158.64441925312022,27.67471081069856,False,True,Cloudy,135,2.57283755937132
West,Silt,Cotton,717.7032239767567,22.59569918957574,True,False,Rainy,110,6.131332037126925
East,Loam,Cotton,829.0528488155105,32.13633068662015,True,False,Rainy,70,6.134378389801485
West,Loam,Cotton,104.61408526755456,24.19546073017936,True,True,Sunny,135,4.133372556176603
North,Sandy,Cotton,783.2231984339085,35.99163371960846,False,False,Cloudy,64,4.472626791178883
South,Clay,Cotton,835.7663358802293,23.809392358593257,True,True,Rainy,74,7.184029040751118
South,Loam,Cotton,656.3344547714022,35.52567884294328,True,True,Cloudy,132,7.2240851385913505
South,Sandy,Cotton,742.355682828838,25.801172783868584,False,False,Sunny,149,5.012560539902922
South,Silt,Cotton,371.4629461237709,19.03306554092945,True,True,Cloudy,146,4.482691191465861
West,Clay,Cotton,711.6476460277511,16.306536437872293,False,True,Sunny,85,4.904841114187566
North,Silt,Cotton,539.1509840696399,25.57746373376834,False,True,Sunny,95,4.066251352005559
North,Clay,Cotton,600.0260100206829,38.42946903118988,True,False,Sunny,73,5.353350957162019
West,Silt,Cotton,207.3795370700292,19.845057020555064,False,True,Sunny,94,2.7425228778634363
West,Chalky,Cotton,543.8108232034076,33.898871892327705,True,False,Cloudy,116,4.3113410422611125
South,Peaty,Cotton,198.9744459033038,37.62945951244467,True,False,Sunny,131,3.35941680200165
South,Chalky,Cotton,232.45500252398105,17.990673880552166,True,False,Rainy,132,3.569482024371536
East,Silt,Cotton,992.3362484100712,36.581259782856975,True,True,Sunny,64,7.5851188288563325
South,Silt,Cotton,610.8323743847955,16.315107103708673,False,False,Sunny,87,3.304162006646737
North,Peaty,Cotton,438.6961594582245,38.828499863762616,True,False,Cloudy,79,4.879864405687995
East,Peaty,Cotton,760.3818876384548,26.307720322732845,True,True,Cloudy,81,7.121144855622091
South,Loam,Cotton,974.4887123493612,23.905218289469424,False,False,Rainy,120,5.751627224827383
North,Chalky,Cotton,684.7477807986661,22.26911818536355,True,True,Sunny,114,6.646186923416978
East,Sandy,Cotton,122.7524615990035,33.6850577287707,False,False,Rainy,111,0.5834644996810352
South,Clay,Cotton,845.969298504371,24.557755890023383,False,False,Sunny,118,5.262060114072899
South,Silt,Cotton,334.5697503414356,32.79658301223511,True,True,Sunny,93,5.464748912280856
South,Chalky,Cotton,717.9276547125547,25.034536174782417,True,True,Cloudy,129,7.098104612895798
East,Loam,Cotton,636.1037015092497,22.44252229044251,True,False,Rainy,131,4.886945559252883
South,Sandy,Cotton,650.8923539046286,32.39222371430977,True,False,Rainy,74,6.8314416939809455
East,Peaty,Cotton,188.0581861236929,22.011712532124854,True,False,Rainy,121,2.5610149406785903
North,Sandy,Cotton,661.2524848970365,28.77224232518616,False,False,Rainy,131,3.820069428212795
West,Peaty,Cotton,897.5100961969266,27.75350742260677,False,False,Sunny,135,5.015985020679178
South,Silt,Cotton,270.3081032998066,39.74374097729456,True,True,Rainy,100,4.270091446646526
East,Peaty,Cotton,243.6951798373055,24.286262125933646,False,True,Cloudy,94,3.074294952285844
South,Peaty,Cotton,599.5814598170027,32.20143442503285,True,False,Sunny,75,4.447084915795909
East,Silt,Cotton,146.97500526743758,30.295803221672323,False,False,Rainy,145,1.099710514075675
South,Chalky,Cotton,463.5662672545626,33.745206694905924,False,True,Sunny,126,4.468106193356276
North,Silt,Cotton,876.1066697231905,29.77210754520795,True,False,Rainy,147,6.011927927542903
South,Loam,Cotton,759.7338616329324,34.30731450091193,True,True,Cloudy,101,7.029633681327189
West,Sandy,Cotton,443.7806229982097,30.08775280465633,True,False,Sunny,62,3.88239436217067
North,Chalky,Cotton,174.06462992266182,26.51034714271671,False,True,Cloudy,73,1.7685853799056137
East,Clay,Cotton,929.4077291745272,15.682801706519673,False,True,Sunny,88,6.108739634303655
North,Clay,Cotton,910.97123145932,19.957558961015444,False,False,Cloudy,149,4.217789050630285
West,Loam,Cotton,556.6372661206613,35.36821440018569,True,False,Sunny,72,5.105976156127247
West,Sandy,Cotton,683.9229978900495,15.608812203334654,True,False,Rainy,74,5.702825739438059
South,Loam,Cotton,898.2549930663087,24.922567855137444,False,False,Sunny,86,5.047040583380095
North,Chalky,Cotton,880.810216603406,27.261010935180035,True,True,Cloudy,143,7.977215204543937
West,Loam,Cotton,268.57352765211704,20.418518078826704,True,False,Rainy,107,2.7602470313327685
South,Sandy,Cotton,510.4997668965065,37.88087585696329,True,False,Sunny,128,4.856270755820203
North,Peaty,Cotton,554.2755906487022,30.82478163863363,False,True,Sunny,122,4.557386192908667
East,Loam,Cotton,928.0666119390246,38.2445093092836,False,False,Cloudy,64,4.896793615967103
West,Sandy,Cotton,900.04177648658,32.51098135107803,True,True,Cloudy,120,8.032469546924668
East,Peaty,Cotton,327.9032634156274,26.370941136470943,False,True,Sunny,78,3.3141568736506226
West,Chalky,Cotton,749.7353277024673,30.630155575960988,False,True,Sunny,130,5.4709624016349405
East,Loam,Cotton,807.4900510608578,22.063847161360208,False,False,Cloudy,94,4.251459280345158
South,Chalky,Cotton,241.7816166461671,20.917728964912826,True,True,Rainy,102,4.457308949506463
West,Peaty,Cotton,860.5017502673433,21.27920578108565,True,True,Sunny,80,7.561246874156054
North,Chalky,Cotton,879.787916650247,18.786651773065717,True,True,Cloudy,132,7.300408927670245
West,Peaty,Cotton,276.9502880585228,22.67631854655409,False,False,Rainy,89,2.6487533677928567
South,Chalky,Cotton,467.1342242196821,20.343750554358827,False,False,Cloudy,70,3.1521940638705277
North,Clay,Cotton,564.8116918470578,33.87741604542601,True,True,Sunny,61,5.702051885494486
North,Sandy,Cotton,121.8394202597518,23.12316521415097,False,False,Sunny,113,1.2090488571304652
South,Peaty,Cotton,553.9088905055248,26.906022453903866,False,True,Rainy,141,4.098609202316235
East,Peaty,Cotton,903.8522840865626,39.80987508489488,False,True,Cloudy,98,6.517958626678754
South,Sandy,Cotton,687.2815311969557,16.05347484108283,True,False,Sunny,60,5.216006527093668
North,Sandy,Cotton,734.9768718260638,21.926953577218733,False,False,Rainy,110,3.902444296211509
North,Loam,Cotton,160.59360427560205,20.09713957411334,False,False,Sunny,117,0.9046175876064536
West,Silt,Cotton,224.959971489562,20.65409015128882,True,False,Cloudy,69,3.3060221414993136
West,Sandy,Cotton,331.3799412126971,38.202679876815424,False,False,Rainy,108,2.5534948778728097
West,Silt,Cotton,707.8311766929762,37.68737824899179,False,True,Cloudy,71,5.34389619003896
North,Silt,Cotton,354.9300320840033,37.51607296507495,False,True,Sunny,68,2.731136031815109
South,Peaty,Cotton,862.6738946424534,15.40916500423508,True,True,Rainy,71,6.284390399410404
North,Peaty,Cotton,342.6247162689082,36.27380623792574,False,False,Sunny,65,2.231916957447279
West,Silt,Cotton,246.65146458472032,17.556676815804053,True,True,Sunny,85,3.783578555971524
West,Clay,Cotton,310.16983365131915,36.96226203640957,False,False,Rainy,63,3.210143957933726
East,Loam,Cotton,624.38816950126,28.47406321050765,False,True,Rainy,128,5.245873816909475
South,Silt,Cotton,156.58103928988902,30.072574874776016,False,False,Cloudy,119,1.625085819301496
North,Loam,Cotton,697.0386505560017,26.86953097517679,False,False,Cloudy,141,4.357208568154838
South,Loam,Cotton,310.9774807570327,19.000252336236827,True,False,Rainy,127,3.96134698449306
East,Sandy,Cotton,279.03854255003364,23.27097446449229,True,True,Sunny,81,5.071707132058272
South,Sandy,Cotton,896.5366985934381,24.26390944738777,False,False,Cloudy,108,5.499037448660783
West,Sandy,Cotton,954.5209838369532,33.019392784743246,False,True,Sunny,82,6.455336164754658
North,Clay,Cotton,955.724343812924,24.22683333271533,False,False,Sunny,106,5.258947767941532
West,Sandy,Cotton,133.07980444465107,21.0895145739136,False,False,Sunny,117,1.4265877103667592
South,Silt,Cotton,702.9627133471882,36.97868884214604,True,False,Sunny,69,5.587648357272238
North,Chalky,Cotton,416.7658375740125,30.073482240481127,True,True,Cloudy,107,6.254678032495638
South,Chalky,Cotton,285.8194726951541,20.84344710715051,False,True,Cloudy,85,2.808828022320843
North,Chalky,Cotton,895.7736253066447,25.47911859785574,False,True,Sunny,145,6.497377381397257
North,Peaty,Cotton,592.0344490023118,22.84739873492606,True,False,Cloudy,147,4.6589110940099445
West,Clay,Cotton,960.2612639930117,28.06495455682693,False,True,Sunny,146,6.8452468387200005
North,Peaty,Cotton,705.7269230392385,21.890293863280288,True,True,Sunny,70,7.115130397002108
East,Clay,Cotton,492.00528534768966,17.367735714629553,False,False,Cloudy,116,2.4249873023054485
South,Sandy,Cotton,626.9239783416285,38.43056160464815,False,False,Rainy,144,3.049508524091184
East,Clay,Cotton,341.5652594194137,37.26261252402818,False,False,Rainy,105,2.646621668890873
North,Sandy,Cotton,895.7459517965243,33.09314664087701,False,False,Sunny,147,4.811998253542885
South,Sandy,Cotton,267.84071236658565,21.8990120874914,True,False,Rainy,135,3.651970477757703
East,Clay,Cotton,424.6942189004426,18.626673160620776,False,True,Sunny,69,3.635082663647185
West,Peaty,Cotton,782.8591347233887,34.367394949795795,True,True,Rainy,92,7.940988101812398
South,Clay,Cotton,530.0610971765005,24.77578256024323,False,True,Rainy,104,3.579658857196144
West,Loam,Cotton,580.9473828206494,39.66966143749229,False,True,Rainy,106,5.414666082601015
North,Silt,Cotton,786.3248892582625,20.02080287248589,True,True,Rainy,122,6.616999996812675
North,Chalky,Cotton,605.1368408388894,27.137682581058066,True,False,Rainy,98,5.11489665918338
North,Clay,Cotton,282.2752320281493,35.984691718656784,False,True,Sunny,74,3.1949642578435022
North,Loam,Cotton,282.5378243357412,27.305846129962724,False,True,Rainy,132,3.678978327800943
East,Silt,Cotton,822.0397128148181,34.906765156960745,True,False,Rainy,104,6.367018255364608
North,Loam,Cotton,822.7625083505807,30.023179081788037,False,True,Sunny,74,5.468644249920138
North,Clay,Cotton,527.5548263175928,34.61923579287995,False,False,Cloudy,93,2.923258467849051
East,Peaty,Cotton,425.7308589885875,22.15336368928716,False,False,Sunny,108,2.656494398020732
South,Sandy,Cotton,803.507040026804,35.19436501247448,True,True,Cloudy,128,7.343464419507011
South,Peaty,Cotton,407.01413866620976,24.910988241130745,True,False,Rainy,109,3.262775940174385
North,Silt,Cotton,779.2546670755996,26.071984458177987,True,True,Cloudy,87,7.349379807801141
East,Sandy,Cotton,969.3693377358468,35.55100889301832,True,False,Sunny,122,6.915161894344201
South,Clay,Cotton,253.92906569990384,19.968231205547102,True,True,Rainy,143,4.132744329180846
South,Chalky,Cotton,658.381217698379,21.151175207080517,True,False,Rainy,119,5.456678855273002
East,Loam,Cotton,757.4101641457999,19.36660272660497,True,False,Cloudy,135,5.618629517431866
South,Silt,Cotton,689.852009243946,25.777580566758783,False,False,Rainy,81,3.7222423049453353
West,Clay,Cotton,175.3828407551805,30.205952752988047,False,True,Cloudy,92,2.6026945640488197
North,Peaty,Cotton,473.1547029668191,20.706306180506843,True,True,Sunny,108,5.15501399633442
West,Loam,Cotton,912.5543321783126,35.591844158248264,True,False,Rainy,119,7.226963331013461
South,Chalky,Cotton,757.7948963666695,18.51515280204525,True,True,Sunny,63,6.761385712600713
West,Clay,Cotton,153.70091228556197,23.766361885514257,True,False,Rainy,83,2.674753636825357
North,Silt,Cotton,891.3320415661532,16.60739157824305,False,True,Sunny,138,6.410906560637827
West,Loam,Cotton,331.37727974379544,33.69097920068491,True,True,Sunny,61,4.117782116423519
North,Silt,Cotton,419.50037034636927,32.63166235464472,True,False,Rainy,115,3.959100598001098
North,Chalky,Cotton,829.7153796697901,30.75755472588542,True,False,Cloudy,140,5.303652175138812
North,Sandy,Cotton,712.5376955600707,26.53695377242236,True,True,Sunny,65,5.945335621535191
South,Loam,Cotton,316.4631734756209,23.29896341198173,True,False,Rainy,145,2.77624092427111
West,Clay,Cotton,876.3569929252105,23.37561447436021,True,True,Rainy,98,8.047140602328062
